gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
OR4F17	0.0736630303466586	-0.585173528412856	1.3210399217423	-0.442964303184024	0.657791554813594	0.733187888127785
OR4F21	0.0664423966029978	-0.51333840190515	1.18323813316449	-0.433842003158116	0.664403177756694	0.739278435959501
OR4F4	0.0843264774670034	-0.937666634530854	1.69737274810365	-0.552422345403178	0.580659024538259	0.659171490680205
OR4F5	0.0420176980117984	-0.805871513144729	2.17501603357926	-0.37051290689502	0.711000361472729	0.782898884354078
OR4F6	0.132553966073011	-0.0826402965284076	0.989891081255309	-0.0834842318445875	0.933466514786402	0.951461831070872
OR4K1	0.0862964243381066	-0.279134849440085	1.21648118044995	-0.229460885976748	0.818510718086723	0.876043436334774
OR4K13	0.0322558219114448	-0.3663247264816	2.09347233306894	-0.174984269290334	0.86109199416439	0.908567432630614
OR4K14	0.0839839994112444	-0.241165602676999	1.48933138946619	-0.161928771784927	0.87136194520988	0.915063948329515
OR4K15	0.0576382932612377	-0.34636460830868	1.33015919120633	-0.260393350358734	0.794560371735929	0.856548159234043
OR4K17	0.0796418094012331	-0.203218119088242	1.44463842697536	-0.140670575621971	0.888130191163572	0.924152082914808
OR4K2	0.0668652273858935	-0.232462366800858	1.48614302103601	-0.156419916192726	0.875702039545092	0.917741272134091
OR4K5	0.0677294816911411	-0.182721016201191	1.15708479495373	-0.157914974769414	0.874523797964192	0.91727377525072
OR4L1	0.108963383589613	-0.0293923817506285	1.05594333048148	-0.0278351885959889	0.977793600387227	0.98306836746912
OR4M1	0.0274158622294147	-0.345610231767374	2.8105609591362	-0.122968416907632	0.90213210777381	0.932160955577323
OR4M2	0.068483285570467	-0.182712052325335	2.14530787025724	-0.0851682198431622	0.932127655646877	0.950641265341126
OR4N2	0.275892049575239	-1.31266897624669	0.565314112579434	-2.32201699380404	0.0202320206050691	0.0300087014381027
OR4N3P	0.26045700147456	0.152086829502378	0.447753543216915	0.339666389705596	0.734107775519034	0.803400196337461
OR4N4	0.264016585305722	0.267390401008155	0.743723476370787	0.359529327100126	0.719199142550625	0.789959566687406
OR4N5	0.166846173181454	0.0762456716981002	1.14325830163265	0.0666915530717916	0.9468272590138	0.960369788963262
OR4P4	0.0374308140023192	-0.264324103544547	1.6842615245434	-0.156937684375474	0.875293959994774	0.917526802019344
OR4Q3	0.150662087896281	0.143044413188833	0.911336154041825	0.156961196540293	0.875275429643022	0.917526802019344
OR4S1	0.052314705798545	-0.279132195781518	1.48599196934456	-0.187842331277629	0.851000250816544	0.901066140302558
OR4S2	0.0893095435086352	-0.18573030603938	1.11067814580355	-0.167222436797843	0.867195030969129	0.912746606931155
OR4X1	0.0811608600293839	-0.241189716244781	1.0670308817099	-0.2260381778813	0.821171726991555	0.878307892970336
OR4X2	0.144540341961509	-0.081407970138768	0.814288087292783	-0.0999744088230744	0.920364642437684	0.943201229339341
OR51A2	0.0353688504190204	-0.328204850606952	3.92290572638458	-0.0836637109068208	0.933323810452055	0.951423255108231
OR51A4	0.037025200359091	-0.366325194285835	2.17025081650267	-0.168793943769211	0.865958722146001	0.911780548275018
OR51A7	0.0947314480111043	-0.199996314171484	1.0282678858058	-0.194498259580242	0.845785758361726	0.897398825482981
OR51B2	0.814524036397487	0.928734789497632	0.588197315692312	1.57895108447495	0.11434727731661	0.151595852484824
OR51B4	2.07774056810618	1.17433269930167	0.515278729656862	2.27902420906	0.0226656262445344	0.0334117229337491
OR51B5	7.19389865502065	1.7166555161939	0.406461564874702	4.22341412950838	2.40629077141341e-05	4.97609015920622e-05
OR51B6	0.181351853473084	0.0431598806754683	0.739075140769583	0.0583971484016184	0.953432286143841	0.964726140118892
OR51D1	0.135189528769782	-0.0787412470938589	0.706897437985809	-0.111389917210932	0.911307155204175	0.938139672099396
OR51E1	31.2523041147071	3.19755415390082	0.25772668588187	12.4067639443687	2.4016476924549e-35	3.5514463680361e-34
OR51E2	4.22337094781223	1.624549707439	0.36811273282446	4.4131853168298	1.01860733837704e-05	2.17710303172597e-05
OR51F1	0.0597118625142144	-0.279132175184529	1.52246865090612	-0.183341821204923	0.85452982191936	0.903784917648601
OR51F2	0.0722199807996127	-0.24716862304772	1.16450358754462	-0.21225235000682	0.831910167607162	0.887226587359144
OR51G1	0.113976553115751	-0.0315585595376793	0.996808515955403	-0.0316596006480058	0.974743512736036	0.980887790359273
OR51G2	0.112383993952526	-0.130278006725739	0.961606642288037	-0.135479520415704	0.892232755303904	0.926435893626681
